School ID,rooms.standard.academic,rooms.standard.unused,rooms.nonstandard.academic,rooms.nonstandard.unused
114971,2,0,0,0
117578,9,1,0,0
117851,5,0,0,0
114697,6,0,0,0
117228,8,0,0,0
180514,3,0,0,0
117480,6,0,0,0
117591,7,0,0,0
117540,12,0,0,0
117337,7,0,0,0
116936,11,0,1,0
115166,6,0,0,0
115817,6,0,0,0
180021,2,0,0,0
116813,58,0,0,0
116383,6,0,0,0
116631,6,0,0,0
114767,3,0,0,0
116755,6,0,0,0
115462,15,1,0,0
114725,6,0,0,0
117285,12,0,0,0
115684,8,0,0,0
115167,6,0,0,0
115350,17,0,0,0
115385,1,0,0,0
115463,7,0,0,0
116632,8,0,0,0
115797,3,0,0,0
116633,15,3,0,0
115464,6,0,0,0
116756,6,0,0,0
115465,5,0,0,0
117036,8,0,0,0
117254,7,0,0,0
115875,16,0,0,0
116757,6,0,0,0
116087,6,1,0,0
117584,18,0,0,0
116758,6,0,0,0
115466,7,0,0,0
116313,6,0,0,0
117585,21,0,0,0
115351,11,0,0,0
115168,7,0,0,0
115939,7,0,0,0
117136,12,0,0,0
117828,23,0,0,0
115467,3,0,0,0
115545,2,0,0,0
116086,6,0,0,0
117415,13,0,0,0
116558,5,0,0,0
115858,9,0,0,0
114875,2,0,0,0
116330,13,0,0,0
115968,6,0,0,0
117491,80,0,0,0
115273,6,0,0,0
115844,8,1,0,0
116197,3,0,3,0
116439,3,0,0,0
116980,0,0,3,0
117705,3,0,0,0
115798,6,0,0,0
115206,5,0,0,0
117501,23,0,0,0
117625,11,0,0,0
178009,2,0,1,0
117428,34,0,0,0
116132,5,0,1,0
116854,3,0,0,0
115169,3,0,0,0
178001,2,0,0,0
116384,9,0,0,0
115137,3,0,0,0
115818,4,0,0,0
114698,4,0,0,0
115332,3,0,0,0
114972,3,0,0,0
117173,23,0,0,0
115447,14,0,0,0
115662,3,0,0,0
116058,1,0,11,0
117618,8,2,0,0
116170,2,0,1,0
116226,6,0,0,0
116286,12,0,0,0
117869,31,0,0,0
117416,6,0,0,0
115685,9,0,0,0
114710,2,0,0,0
117604,12,0,0,0
115799,2,0,0,0
116514,6,0,0,0
116515,6,0,0,0
114711,2,0,0,0
115800,1,0,0,0
114934,9,0,0,0
180502,2,0,0,0
114955,1,0,0,0
116634,6,0,0,0
180010,8,0,0,0
180009,1,0,0,0
117579,13,0,0,0
114726,6,0,0,0
117119,20,0,0,0
117870,13,0,0,0
114893,4,0,0,0
116530,7,0,0,0
116814,10,0,0,0
115940,5,0,0,0
117927,9,0,0,0
114997,10,0,0,0
117852,20,1,0,0
116164,2,0,1,0
117766,8,0,0,0
117107,23,0,0,0
117160,6,0,0,0
116981,13,0,0,0
116745,4,0,0,0
114699,5,0,0,0
114827,1,0,0,0
116815,7,0,0,0
116982,2,0,0,0
117241,6,0,0,0
117799,15,0,0,0
116983,1,0,2,0
114828,2,0,0,0
116227,7,0,0,0
117385,37,0,0,0
114998,8,0,0,0
116059,6,0,0,0
115170,6,0,0,0
117389,32,0,0,0
114956,6,0,0,0
116695,2,0,0,0
116038,8,0,0,0
117674,6,0,0,0
114641,6,0,0,0
116816,6,0,0,0
117928,6,0,0,0
116263,10,0,1,0
117298,6,0,0,0
117894,14,0,0,0
117707,19,0,0,0
114935,13,0,0,0
115187,6,0,0,0
116984,5,0,0,0
114912,6,0,0,0
116398,6,0,0,0
117012,5,0,1,0
116345,9,0,0,0
116879,7,0,0,0
114876,8,1,0,0
116715,2,0,0,0
116314,6,0,0,0
115833,7,0,0,0
116264,5,0,0,0
117050,10,0,0,0
116008,6,0,0,0
117871,20,0,7,0
116467,6,0,0,0
116421,6,0,0,0
115495,6,0,0,0
117853,12,0,0,0
117013,4,0,0,0
116101,8,0,0,0
117800,26,0,0,0
114936,21,0,0,0
115859,1,0,0,0
116385,3,0,0,0
116356,10,0,0,0
117037,17,0,0,0
117675,7,0,0,0
115638,7,0,0,0
115639,4,0,0,0
116116,4,0,2,0
115819,25,0,0,0
117895,18,0,0,0
116746,6,0,0,0
115575,12,0,0,0
116228,11,0,0,0
114800,3,0,0,0
115496,6,0,0,0
115820,6,0,0,0
115768,2,0,1,0
117014,3,0,0,0
117338,6,0,0,0
117390,14,0,0,0
117820,13,0,0,0
114768,7,0,0,0
117600,12,0,0,0
115741,6,0,0,0
116915,6,0,0,0
116789,3,0,0,0
117137,6,0,0,0
116102,10,0,0,0
117051,12,3,0,0
115576,6,0,0,0
115123,0,0,0,0
115352,13,0,0,0
114642,6,1,0,0
180004,4,0,2,0
114843,4,0,0,0
114999,2,0,0,0
116575,6,0,0,0
117610,28,1,0,0
115207,1,0,0,0
115334,3,1,1,0
114761,12,0,0,0
115353,2,0,1,0
115208,3,0,1,0
115333,5,0,1,0
116386,9,0,0,0
116937,12,1,0,0
116839,46,0,0,0
116559,6,0,0,0
116133,9,0,0,0
114829,3,0,0,0
116171,1,0,0,0
116916,9,0,0,0
115513,4,0,0,0
117541,24,0,0,0
115407,6,0,0,0
116576,6,0,0,0
114877,1,1,0,0
117274,4,0,0,0
116644,10,0,0,0
114712,6,0,0,0
115124,1,0,0,0
116986,14,0,0,0
116009,12,0,0,0
115098,3,0,0,0
115497,4,0,0,0
179011,1,0,0,0
180020,5,0,0,0
115845,6,0,0,0
114677,1,0,0,0
115498,9,2,0,0
115663,7,2,0,0
115171,2,0,0,0
116024,6,0,0,0
117417,6,0,0,0
116938,3,0,0,0
114762,7,0,0,0
116229,6,0,0,0
115664,7,0,0,0
115138,5,0,0,0
115139,2,0,0,0
116287,7,0,0,0
115025,6,0,0,0
117212,18,0,0,0
116060,10,0,0,0
115335,1,0,0,0
117242,11,2,0,0
116604,5,0,0,0
117087,6,0,0,0
116153,12,0,0,0
116422,4,0,0,0
116061,12,0,0,0
117088,7,0,0,0
115188,1,0,0,0
117418,35,0,0,0
116399,10,0,0,0
114894,9,0,0,0
115058,1,0,0,0
115686,7,0,0,0
116154,6,0,0,0
116987,4,0,0,0
117038,6,0,0,0
114937,5,0,0,0
115609,5,0,0,0
115000,2,0,0,0
116748,6,0,0,0
116230,2,0,1,0
115336,3,0,0,0
117419,6,0,0,0
114678,9,0,0,0
116880,11,0,0,0
117255,15,1,0,0
116560,6,0,0,0
117556,8,0,0,0
115274,6,0,0,0
117307,6,1,0,0
117791,12,0,0,0
116531,6,0,0,0
117708,7,0,0,0
116561,3,0,0,0
115079,7,0,0,0
116331,4,0,0,0
116862,10,0,0,0
116696,7,1,0,0
116117,1,0,0,0
115941,1,0,0,0
115233,6,0,0,0
115251,2,0,0,0
116855,19,0,0,0
116440,7,0,0,0
116062,2,0,0,0
115577,8,0,0,0
116659,15,0,0,0
116441,4,0,0,0
117767,6,0,1,0
115596,7,0,0,0
116817,6,0,0,0
180505,5,0,0,0
180033,1,0,0,0
114844,9,0,0,0
117120,9,0,0,0
114727,3,0,0,0
115337,3,0,0,0
115610,6,0,0,0
116988,3,0,0,0
180525,4,0,0,0
116231,2,0,0,0
115354,7,0,0,0
116232,7,0,0,0
116155,6,0,0,0
116562,6,0,0,0
116989,11,0,0,0
116172,8,0,0,0
116673,6,0,0,0
117325,13,0,0,0
116400,7,0,0,0
116563,2,0,0,0
115546,4,0,2,0
117065,12,0,0,0
116088,6,0,0,0
115969,4,1,0,0
115970,6,0,0,0
180005,2,0,4,0
117420,7,10,0,0
114769,9,0,0,0
115846,2,0,0,0
115971,6,0,0,0
114745,6,0,0,0
116645,13,0,0,0
114895,12,0,0,0
115140,12,0,0,0
114896,13,1,0,0
179501,3,0,0,0
180523,2,0,0,0
114679,6,0,0,0
184001,8,0,0,0
117502,18,0,0,0
116134,6,0,0,0
115338,3,0,0,0
117557,6,0,0,0
115408,21,0,0,0
115059,6,0,3,0
116577,12,0,0,0
117434,6,0,0,0
115677,7,0,0,0
115942,4,0,0,0
178504,2,0,0,0
117735,7,2,0,0
117429,26,0,0,0
116749,6,0,0,0
115724,6,0,0,0
116500,5,0,1,0
117229,6,0,0,0
117689,15,0,0,0
116135,2,0,0,0
117421,6,0,0,0
115508,8,0,0,0
115695,22,0,0,0
116856,6,0,0,0
117435,55,0,0,0
117446,34,2,0,0
117447,27,1,0,0
115172,3,0,0,0
115189,2,0,0,0
115210,1,0,0,0
117492,14,2,0,0
115190,3,0,0,0
115211,5,0,0,0
116990,1,0,0,0
117437,20,0,0,0
115191,1,0,0,0
117542,18,4,0,0
115386,7,0,0,0
115308,6,0,0,0
115309,6,0,0,0
115026,8,0,0,0
115099,6,0,0,0
117810,6,0,0,0
115125,0,0,1,0
117364,6,0,0,0
115192,4,0,0,0
116089,8,0,0,0
117184,2,0,0,0
117474,16,0,0,0
181004,19,0,5,0
117709,19,1,2,1
114938,6,0,0,0
116818,9,0,0,0
116468,10,0,0,0
178505,4,0,0,0
115275,5,0,0,0
116618,8,0,0,0
117052,13,0,0,0
115746,4,0,2,0
115578,8,0,0,0
116288,8,0,0,0
116939,5,0,0,0
115801,6,0,0,0
116401,3,0,0,0
117872,7,0,0,0
117015,6,0,0,0
114856,12,0,0,0
115001,0,0,2,0
115687,6,0,0,0
114728,2,0,0,0
116501,2,0,0,0
117558,16,0,0,0
115387,3,0,0,0
117651,15,0,0,0
115173,3,0,0,0
115834,6,0,0,0
117318,7,0,0,0
115002,8,0,0,0
116025,7,0,0,0
116863,31,0,0,0
118744,4,0,0,0
118510,5,0,0,0
118673,7,0,0,0
118511,2,0,0,0
120407,4,0,0,0
118630,3,0,0,0
117951,4,0,0,0
118108,6,0,0,0
118303,6,0,0,0
120337,13,0,0,0
119311,7,0,0,0
118696,5,0,0,0
119030,17,0,0,0
119703,6,0,0,0
119972,20,0,0,0
118801,3,0,0,0
119577,8,0,0,0
119896,12,0,0,0
118846,3,0,0,0
118532,2,0,0,0
118455,6,0,0,0
119489,6,0,0,0
118964,2,1,0,0
120310,3,0,0,0
120288,4,0,0,0
118490,6,0,0,0
119926,8,0,0,0
119204,6,0,0,0
118965,5,0,0,0
118586,10,0,0,0
118512,6,0,0,0
119277,11,0,0,0
120260,2,0,0,0
119973,16,0,0,0
119525,3,0,0,0
189503,1,0,0,0
189530,0,0,0,0
118939,7,0,0,0
118880,3,0,0,0
120541,2,0,0,0
119876,55,0,0,0
187008,1,0,0,0
120442,6,2,0,0
117929,18,0,0,0
118866,18,3,0,0
118872,17,0,0,0
118881,16,0,0,0
118162,6,0,0,0
118130,6,0,0,0
118443,4,0,0,0
119251,8,0,0,0
118282,3,0,0,0
120120,8,0,0,0
120435,4,0,0,0
117936,17,0,0,0
186507,3,0,1,0
118533,3,0,0,0
117952,2,0,0,0
119526,6,0,0,0
118900,22,0,0,0
119513,12,0,0,0
119578,6,0,0,0
118321,1,0,0,0
119932,10,0,0,0
120071,6,0,0,0
119136,3,0,0,0
119205,1,1,0,0
119825,6,0,0,0
120526,17,1,0,0
118163,6,0,0,0
120030,4,0,0,0
120500,13,0,0,0
120020,24,0,0,0
119291,2,0,0,0
118940,4,0,0,0
119398,3,0,0,0
119670,6,0,0,0
119206,1,0,0,0
118847,12,0,0,0
117953,14,0,0,0
118901,10,0,0,0
118283,3,0,0,0
117967,6,0,0,0
120031,6,0,0,0
118674,3,0,0,0
118284,2,0,0,0
120311,3,0,0,0
186511,5,0,0,0
119552,6,0,0,0
118882,2,1,0,0
118109,6,0,0,0
118365,2,0,0,0
118848,5,0,0,0
119114,8,0,0,0
118059,1,0,0,0
119115,6,0,2,0
119553,14,0,0,0
118849,3,0,0,0
117968,13,0,0,0
120233,3,0,0,0
118304,3,0,0,0
119826,5,1,0,0
119452,13,0,0,0
119465,7,0,0,0
118456,2,0,0,0
120443,4,0,0,0
119805,7,0,0,0
120289,6,0,0,0
120711,10,0,0,0
120220,6,0,0,0
118941,6,0,0,0
120444,6,0,0,0
120197,7,0,0,0
187020,1,0,0,0
120338,6,0,0,0
118917,19,0,0,0
119659,10,3,0,0
119437,4,0,0,0
119031,13,0,0,0
118066,3,0,0,0
118966,24,0,0,0
119059,12,0,0,0
120169,5,0,0,0
118788,2,0,4,0
120025,8,0,0,0
118565,3,0,0,0
118770,9,0,0,0
120501,6,1,0,0
120502,4,2,0,0
120032,6,0,0,0
120741,19,0,0,0
120312,3,0,0,0
120033,7,0,0,0
120566,12,0,0,0
119343,4,0,0,0
119332,8,1,0,0
118164,7,0,0,0
118218,2,0,4,0
119877,13,0,0,0
119985,25,0,0,0
119986,20,0,0,0
119942,9,0,0,0
119312,2,0,0,0
118184,4,0,0,0
119472,12,0,0,0
119897,20,0,0,0
119126,4,1,0,0
117983,12,1,0,0
120061,25,1,0,0
117954,9,0,0,0
119207,3,0,0,0
118491,3,0,0,0
118994,20,0,0,0
117955,7,0,0,0
118697,5,0,0,0
118391,3,0,0,0
120605,2,0,0,0
120290,12,0,0,0
119704,2,0,0,0
186512,4,0,0,0
120221,6,1,0,0
118733,5,0,0,0
118471,6,0,0,0
118566,6,0,0,0
119137,3,0,0,0
119208,7,0,0,0
120712,10,0,0,0
119725,4,0,0,0
119223,8,0,0,0
119806,6,0,0,0
119261,14,0,0,0
118060,4,0,0,0
118967,7,0,0,0
120578,9,0,0,0
120527,2,0,4,0
119234,20,0,2,0
119898,22,0,0,0
119974,10,0,0,0
118771,5,0,0,0
118165,6,0,0,0
120339,12,1,0,0
120313,10,0,0,0
120380,7,0,1,0
120498,1,0,0,0
119671,4,0,0,0
118366,4,0,0,0
118567,6,0,0,0
118457,2,0,0,0
118392,1,0,0,0
119705,11,0,0,0
117930,2,0,0,0
120121,5,0,1,0
232001,3,0,1,0
119060,7,0,0,0
119514,8,0,1,0
118968,6,0,0,0
189527,2,0,0,0
120072,28,0,0,0
120082,6,2,0,0
237503,0,0,0,0
120122,11,3,0,0
119262,9,0,0,0
120262,7,0,2,0
120008,10,0,0,0
120528,2,0,0,0
119827,4,0,0,0
119490,6,0,0,0
120381,3,0,0,0
118942,3,0,0,0
189504,2,0,0,0
120606,7,0,0,0
119491,11,0,0,0
119018,47,0,0,0
119072,10,3,0,0
119383,5,0,1,2
120408,14,0,0,0
118883,2,0,1,0
118553,3,0,0,0
119686,8,0,0,0
118411,6,0,0,0
120607,0,0,0,0
117995,12,0,0,0
118850,6,0,0,0
118717,7,0,0,0
119061,8,0,0,0
119503,20,0,0,0
118918,7,0,0,0
120340,5,0,0,0
120543,4,0,0,0
120263,5,0,5,0
118061,0,0,1,0
119617,13,0,0,0
119292,12,0,0,0
120608,6,0,0,0
120483,7,1,0,0
119933,11,0,0,0
119618,8,0,0,0
118322,6,0,0,0
118393,6,0,0,0
118919,3,0,0,0
119879,28,0,0,0
120409,6,2,0,0
120142,11,0,0,0
120689,14,0,0,0
118267,3,0,0,0
120034,9,0,0,0
120341,4,0,0,0
119116,9,0,0,0
120627,2,0,0,0
118969,3,0,0,0
119660,6,0,0,0
119527,1,0,0,0
120143,15,1,0,0
120579,1,0,0,0
119252,16,0,0,0
120291,7,0,0,0
119828,1,0,0,0
118285,7,0,0,0
119313,4,0,0,0
118995,7,2,0,0
119899,38,0,0,0
120004,25,0,1,0
119963,57,0,0,0
118513,6,0,0,0
118745,6,0,0,0
118772,6,0,0,0
118088,3,0,0,0
119706,5,0,0,0
120292,3,0,0,0
119048,55,3,0,0
117969,8,0,0,0
120445,5,0,0,0
118062,4,0,2,0
120264,4,0,0,0
119062,10,1,0,0
118367,7,0,0,0
120342,1,0,0,0
119073,30,0,0,0
119950,13,0,2,0
120343,10,0,0,0
119927,40,0,0,0
118458,3,1,0,0
118631,1,0,0,0
120655,10,0,0,0
118492,7,0,0,0
119865,57,0,0,0
120644,6,0,0,0
119604,4,0,0,0
119975,33,4,0,0
119224,5,0,0,0
120234,7,0,9,0
119998,55,0,0,0
120083,9,0,0,0
119209,6,0,0,0
118996,7,0,0,0
119619,6,0,0,0
119707,6,0,0,0
120430,3,0,0,0
120344,5,0,0,0
118997,4,0,0,0
120107,30,0,0,0
118493,4,0,0,0
118346,7,0,0,0
118472,1,0,0,0
119492,17,0,0,0
118587,4,2,0,0
118998,1,0,0,0
120222,6,0,0,0
119672,6,0,0,0
119493,6,0,0,0
120170,3,0,0,0
118773,6,0,0,0
119263,13,0,0,0
119934,24,0,0,0
118347,5,0,0,0
120345,7,0,1,0
120742,30,0,0,0
118999,4,0,0,0
118063,2,0,0,0
118012,8,0,0,0
118013,6,0,1,0
117996,6,0,0,0
118588,3,0,0,0
118268,4,0,0,0
118632,2,0,0,0
119726,6,0,0,0
118802,8,1,0,0
119351,4,0,0,0
118534,7,0,0,0
118660,6,0,0,0
232002,6,0,0,0
120123,60,0,0,0
118514,4,0,0,0
118970,2,0,0,0
118591,3,0,0,0
120198,7,3,0,0
118348,7,0,0,0
118568,7,0,0,0
119032,1,0,2,0
118642,6,0,2,0
119127,4,0,0,0
118014,1,0,0,0
189502,1,0,1,0
118803,10,0,0,0
118093,11,0,0,0
232503,2,0,2,0
118349,3,0,0,0
119019,6,0,0,0
233503,4,0,6,0
118473,1,0,0,0
119541,2,0,0,0
119359,19,1,0,0
117970,3,0,0,0
118131,6,0,2,0
118027,18,0,0,0
120713,10,0,0,0
190501,2,0,3,0
120314,2,0,4,0
118255,12,0,0,0
118554,12,0,0,0
118774,3,0,0,0
118028,5,0,0,0
118029,3,0,0,0
118041,11,0,0,0
119138,3,2,0,0
119117,9,0,0,0
119554,6,0,0,0
120199,6,0,0,0
119928,8,0,0,0
119344,9,0,0,0
120346,4,0,0,0
120171,24,5,0,0
118256,13,0,0,0
118943,9,0,0,0
120235,6,0,0,0
119210,6,0,0,0
120021,16,0,0,0
120084,3,0,0,0
120656,7,0,0,0
117971,2,0,0,0
119867,6,0,0,0
119384,18,0,0,0
119264,14,0,0,0
117997,4,0,0,0
118412,6,0,0,0
118971,1,0,0,0
119107,25,0,0,0
118902,6,0,0,0
120666,7,0,0,0
118589,5,0,0,0
118920,12,0,1,0
119105,24,0,0,0
119118,27,0,6,0
118185,6,0,0,0
118132,2,0,0,0
118903,7,0,0,0
120144,6,0,0,0
119171,26,0,0,0
234007,2,0,0,0
120124,8,0,0,0
120382,12,1,0,0
119128,18,0,0,0
120484,19,0,1,0
119074,6,0,0,0
187028,5,0,0,0
118555,6,0,0,0
120690,7,0,0,0
119453,6,0,0,0
118089,12,0,0,0
118186,3,0,3,0
118904,16,0,0,0
119911,21,0,0,0
120236,4,0,0,0
118590,7,0,0,0
120446,7,0,0,0
120609,11,0,0,0
120108,6,1,0,0
189528,0,0,,
118746,8,0,0,0
118805,6,0,0,0
120610,12,0,0,0
118166,2,0,0,0
119139,9,0,0,0
119767,3,0,0,0
119140,6,0,0,0
119211,2,0,0,0
118015,3,0,0,0
118042,2,0,0,0
118433,9,0,0,0
118064,3,0,0,0
118187,2,0,0,0
118806,8,0,0,0
118535,2,0,0,0
118701,11,0,0,0
118702,12,0,0,0
118703,8,0,3,0
119141,19,0,0,0
119785,22,0,3,0
119049,10,2,0,0
118444,6,0,0,0
118851,3,0,0,0
118110,6,0,0,0
117998,1,0,0,0
118188,2,0,0,0
119253,8,0,0,0
118189,4,0,0,0
119033,26,0,0,0
119964,23,0,0,0
118286,3,0,0,0
120200,9,0,1,0
119075,3,0,0,0
119929,6,0,0,0
120201,0,0,8,0
120237,5,5,0,0
118569,0,0,6,0
117956,2,0,0,0
118065,7,0,0,0
119154,6,0,0,0
120504,6,0,0,0
118133,10,0,0,0
118459,3,0,0,0
118807,4,0,0,0
120035,4,2,0,0
119854,5,0,0,0
120265,15,0,0,0
118134,6,0,0,0
118776,3,0,0,0
118921,4,0,0,0
118643,7,0,0,0
118043,4,0,0,0
118368,2,0,0,0
118067,0,0,1,0
119000,6,0,0,0
120125,11,0,2,0
118460,4,0,0,0
119494,9,0,0,0
119620,7,0,0,0
118494,1,0,0,0
120347,4,0,0,0
118675,9,0,3,0
119089,5,0,0,0
119495,7,0,0,0
119034,6,0,0,0
187011,2,0,0,0
119884,17,0,1,0
119905,49,0,0,0
119794,20,0,0,0
120238,7,4,0,0
120223,6,1,0,0
119314,6,0,0,0
119385,11,0,0,0
118873,6,0,0,0
119605,6,0,0,0
118944,13,0,0,0
118515,2,0,0,0
118350,4,0,1,0
120145,6,0,0,0
120348,3,0,0,0
118808,8,0,0,0
119372,6,0,0,0
234005,3,0,0,0
120172,8,0,0,0
120544,6,0,0,0
120743,11,0,1,0
187018,6,0,1,0
120349,5,0,0,0
119807,3,0,0,0
118777,5,0,0,0
119424,12,3,0,0
189524,3,0,0,0
119119,6,0,0,0
120714,12,0,2,0
118413,3,0,1,0
118414,13,0,0,0
117972,6,0,0,0
119696,12,0,0,0
120062,9,2,0,0
118718,4,0,0,0
118734,5,0,0,0
118536,4,0,0,0
119555,4,0,0,0
119891,5,0,0,0
119496,6,0,0,0
120239,4,0,0,0
120315,6,0,0,0
119673,6,0,0,0
120722,6,0,0,0
118592,3,0,0,0
120293,2,0,0,0
120383,10,0,0,0
119594,6,0,0,0
118945,4,0,0,0
118323,1,0,1,0
118415,3,0,0,0
119976,17,0,0,0
119020,6,0,0,0
119556,3,0,0,0
118044,2,0,6,0
118016,4,0,0,0
186504,3,0,0,0
117999,6,0,0,0
118867,6,0,0,0
119225,9,0,0,0
118269,6,0,0,0
119021,4,0,0,0
120240,3,0,0,0
119727,7,0,0,0
120109,4,0,0,0
120009,35,0,0,0
120005,21,0,0,0
118661,2,0,0,0
120294,3,0,0,0
120448,7,0,0,0
119235,10,0,0,0
119728,6,1,0,0
118644,1,0,0,0
120085,7,2,0,0
118351,5,0,0,0
118633,6,0,0,0
118324,6,0,1,0
119035,2,0,0,0
117937,5,0,0,0
119621,7,0,0,0
118234,7,0,0,0
120110,4,0,0,0
118704,8,0,0,0
118537,6,0,0,0
118090,6,0,0,0
120173,15,0,0,0
119090,4,0,0,0
187012,1,0,0,0
118516,2,0,0,0
120111,2,0,0,0
187003,6,0,0,0
118474,11,10,0,0
118190,5,0,0,0
119638,8,0,0,0
118191,4,0,0,0
118091,3,0,0,0
118495,1,0,0,0
118352,6,0,0,0
120174,15,0,0,0
118068,10,0,0,0
120629,6,0,0,0
120657,6,0,0,0
118778,6,0,0,0
119212,6,2,0,0
118416,5,0,0,0
119515,6,0,0,0
119333,12,0,0,0
187015,3,0,0,0
120126,3,0,0,0
118270,2,0,0,0
118111,6,0,0,0
119144,6,0,0,0
119943,13,0,2,0
120667,7,0,0,0
119747,9,0,0,0
119473,11,0,0,0
118219,4,0,0,0
118570,6,0,0,0
118394,4,0,0,0
118325,1,1,0,0
119708,3,0,0,0
118884,1,0,0,0
118369,1,0,0,0
119579,12,0,0,0
117938,4,0,0,0
118809,7,0,0,0
118305,3,0,0,0
118779,1,0,9,0
118676,2,0,1,0
120611,7,0,0,0
118874,1,0,0,0
120505,7,0,0,0
118634,3,0,0,0
118395,2,0,0,0
120691,7,0,0,0
119129,3,0,0,0
119142,6,0,0,0
118417,6,0,0,0
120241,11,1,0,0
120485,6,0,0,0
119373,0,0,1,0
118946,6,0,0,0
120036,14,0,0,0
119474,16,0,0,0
120242,13,0,0,0
119674,6,0,0,0
120449,2,0,0,0
120063,6,0,0,0
120450,5,0,0,0
118609,3,1,0,0
119001,2,0,0,0
118810,5,0,0,0
120645,6,0,0,0
118092,18,0,0,0
119265,13,0,0,0
118905,2,0,0,0
120086,12,0,0,0
120175,4,0,0,0
119438,6,0,0,0
118135,7,0,0,0
187031,4,0,0,0
118475,6,0,0,0
119481,6,0,0,0
119293,11,0,0,0
119410,17,0,0,0
120723,4,0,0,0
120410,7,0,0,0
119155,8,1,0,0
118811,3,0,2,0
120486,5,0,0,0
119944,13,1,0,0
118662,2,0,0,0
118663,2,0,1,0
118664,2,0,0,0
119294,6,0,0,0
119439,1,0,0,0
118735,8,0,0,0
119855,7,0,0,0
120724,6,0,0,0
118220,6,0,0,0
118645,3,0,0,0
119729,7,0,0,0
118461,6,0,0,0
120243,6,0,0,0
118434,3,0,0,0
118812,12,0,0,0
118646,7,0,1,0
120295,0,0,3,0
119935,16,0,0,0
118017,2,0,0,0
120088,13,2,0,0
119399,3,0,0,0
119036,7,0,0,0
118665,7,0,0,0
120089,5,0,0,0
118167,5,0,0,0
189516,2,0,1,0
117984,1,0,0,0
119345,13,3,0,0
118112,3,0,0,0
120725,9,0,0,0
118647,8,0,0,0
119213,6,0,0,0
120073,6,0,0,0
119386,2,0,0,0
118635,2,0,0,0
117939,6,0,0,0
118476,6,0,0,0
119639,6,0,0,0
118271,6,0,0,0
120580,6,0,0,0
237501,6,0,0,0
187027,3,0,0,0
118045,3,0,0,0
119872,11,1,0,0
118370,5,0,0,0
119374,4,0,0,0
118698,2,0,0,0
118699,6,0,0,0
119334,7,0,0,0
118418,3,0,0,0
118069,6,1,0,0
120074,5,0,0,0
118885,6,0,0,0
118070,4,0,1,0
118306,3,0,0,0
118094,2,0,0,0
119748,6,0,0,0
119795,9,0,0,0
119482,9,0,0,0
119483,7,0,0,0
119892,39,0,0,0
118046,8,0,0,0
120668,16,0,0,0
118593,7,0,0,0
118326,2,0,0,0
118327,2,0,0,0
118496,3,0,0,0
233505,2,0,2,0
119400,3,0,0,0
119640,12,0,0,0
120350,3,0,0,0
120176,5,0,0,0
119143,12,0,0,0
120384,12,0,0,0
120177,3,0,0,0
119557,6,1,0,0
120545,5,0,0,0
119595,2,0,0,0
119709,2,0,0,0
190003,5,0,0,0
119156,18,0,0,0
119214,1,1,0,0
118419,3,0,0,0
118115,7,0,0,0
118222,6,0,0,0
186502,1,0,0,0
120146,2,0,0,0
119172,5,0,0,0
187019,9,0,0,0
119529,4,0,0,0
118200,3,0,0,0
119749,7,0,0,0
118201,2,0,0,0
118113,6,0,0,0
120452,7,0,0,0
118307,12,0,0,0
118922,4,0,0,0
118923,6,0,0,0
187010,2,0,0,0
118202,5,0,0,0
120432,2,0,0,0
117957,9,0,0,0
118462,6,0,0,0
120385,7,0,0,0
118868,8,0,0,0
119951,7,0,0,0
119710,7,0,0,0
120037,6,0,0,0
120692,11,0,0,0
120567,6,0,0,0
120669,7,0,0,0
119936,11,0,0,0
118538,3,1,0,0
118221,4,0,2,0
190005,2,0,1,0
119002,5,0,0,0
119558,3,0,0,0
118114,16,0,0,0
118924,1,0,0,0
118445,2,0,0,0
118852,8,0,0,0
120453,10,0,0,0
118308,1,1,0,0
119797,3,0,1,0
120010,51,0,0,0
118636,4,0,0,0
120022,4,0,0,0
120693,6,0,0,0
120694,15,0,0,0
120695,6,0,0,0
120696,3,0,0,0
120316,4,0,0,0
118071,7,0,0,0
118886,1,0,0,0
190001,3,0,0,0
234006,2,0,1,0
120351,6,0,0,0
120296,8,0,0,0
120546,6,0,1,0
120547,6,0,0,0
120487,8,3,0,0
190004,6,0,0,0
118328,4,0,0,0
120670,6,0,0,0
118095,2,0,0,0
119454,7,0,0,0
118477,1,0,0,0
118353,8,0,0,0
118272,4,0,0,0
118478,6,0,0,0
187035,1,0,0,0
120411,3,0,0,0
120530,5,0,0,0
118420,9,0,0,0
119987,20,0,0,0
117973,6,0,0,0
118273,6,0,0,0
118677,6,0,0,0
119315,4,0,0,0
117931,3,0,0,0
118396,1,0,0,0
120038,2,0,0,0
120726,11,0,0,0
120178,9,0,0,0
118479,1,0,0,0
118594,5,0,0,0
118610,6,0,0,0
118611,2,0,4,0
118612,0,0,6,0
119401,4,0,0,0
119606,5,0,0,0
119580,2,0,0,0
119236,7,0,0,0
118637,1,0,0,0
118638,3,0,0,0
120352,4,0,0,0
119530,4,0,0,0
119596,6,0,0,0
120075,6,0,0,0
119711,6,0,0,0
119597,8,0,0,0
120697,7,0,0,0
118865,3,0,0,0
117974,2,0,0,0
120147,3,0,0,0
118354,3,3,1,0
119037,4,0,0,0
118288,2,0,0,0
118925,6,0,0,0
120127,7,3,0,0
